
/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Dataset/SegSperm/train
/media/cal314-1/9E044F59044F3415/Marcin/noisy_labels/Dataset/SegSperm/test_small
GPU dostępne: NVIDIA GeForce RTX 3090
Epoch 108, Train Loss: 0.010475289542227983, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.271801542676606, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3180104194491131
Epoch 109, Train Loss: 0.010378755489364266, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26988636047262216, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3336604637225588
Epoch 110, Train Loss: 0.010553523898124695, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.27373973750496755, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.5072864924972122
Epoch 111, Train Loss: 0.010400605760514737, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26904836076002425, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.41582878962702713
Epoch 112, Train Loss: 0.010301087563857437, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2705517293839297, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.4139050369775123
Epoch 113, Train Loss: 0.010362669173628093, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2709418253726485, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3367027778492487
Epoch 114, Train Loss: 0.010391498869284987, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2698877698275543, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3525606262260656
Epoch 115, Train Loss: 0.010197688220068812, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26610684665074785, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.41067171782584294
Epoch 116, Train Loss: 0.010275503154844046, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2696325228105215, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3807375336221729
Epoch 117, Train Loss: 0.01028057704679668, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2704349159387155, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.4155199203523313
Epoch 118, Train Loss: 0.01009807614609599, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.262366737215065, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.40510520916314724
Epoch 119, Train Loss: 0.009960466623306274, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2638521667327502, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.5319139116539761
Epoch 120, Train Loss: 0.010208178404718637, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26829178514060625, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.49691412460509443
Epoch 121, Train Loss: 0.010089265881106257, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2663905872605317, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.40184244784146167
Epoch 122, Train Loss: 0.010074015101417899, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26559757123379035, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.4173451495728896
Epoch 123, Train Loss: 0.01000727612990886, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26619836264108404, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.39423358473883674
Epoch 124, Train Loss: 0.00987038086168468, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26180754224531566, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.4268352283342183
Epoch 125, Train Loss: 0.00968087320216, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.25761667591331355, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.3653651946648879
Epoch 126, Train Loss: 0.009876391338184475, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.26236078612103303, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.474461348235122
Epoch 127, Train Loss: 0.009727167012169958, Train Iou Multiclass: 0.0, Train Iou Oneclass: 0.2612575845585659, Validation Iou Multiclass: 0.0, Validation Iou Oneclass: 0.42062716977762626
